Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,HoursWorkedPerDay,IncomePerJobLevel,TotalIncomeOverYears,PromotionToYearsRatio,AvgTenurePerJobRole,AvgSatisfaction,WorkLifeSatisfaction,StartedAtCompany,ProportionCareerAtCompany
29.0,No,Travel_Rarely,1107.0,Research & Development,28.0,4,Life Sciences,3,Female,93,3,1,Research Scientist,4,Divorced,2514,26968,4,No,22,4,1,2,11,1,3,7,5,1,7,11.903225806451612,2514.0,211176,0.125,5.142292490118577,2.6666666666666665,3.333333333333333,0,0.5833333333333334
41.0,No,Non-Travel,247.0,Research & Development,7.0,1,Life Sciences,2,Female,55,1,5,Research Director,3,Married,19973,20284,1,No,22,4,2,3,21,3,3,21,16,5,10,4.490909090909091,3994.6,5033196,0.2272727272727272,11.330985915492958,2.333333333333333,2.6666666666666665,1,0.9545454545454546
30.0,No,Travel_Rarely,1240.0,Human Resources,9.0,3,Human Resources,3,Male,48,3,2,Human Resources,4,Married,6347,13982,1,Yes,19,3,4,1,12,2,1,11,9,4,7,24.0,3173.5,837804,0.3333333333333333,5.3023255813953485,3.6666666666666665,2.6666666666666665,0,0.8461538461538461
39.0,No,Travel_Rarely,1253.0,Research & Development,10.0,1,Medical,3,Male,65,3,3,Research Director,3,Single,13464,7914,7,No,21,4,3,1,9,3,3,4,3,2,2,19.27692307692308,4488.0,646272,0.4,11.330985915492958,3.0,3.0,0,0.4
31.0,No,Non-Travel,979.0,Research & Development,1.0,4,Medical,3,Male,90,1,2,Manufacturing Director,3,Married,4345,4381,1,No,12,3,4,2,6,2,3,5,4,1,4,10.877777777777778,2172.5,260700,0.1666666666666666,7.720833333333333,3.333333333333333,3.0,0,0.7142857142857143
45.0,No,Travel_Rarely,1234.0,Sales,11.0,2,Life Sciences,4,Female,90,3,4,Manager,4,Married,17650,5404,3,No,13,3,2,2,26,4,4,9,3,1,1,13.71111111111111,4412.5,1906200,0.1,14.108571428571429,3.333333333333333,4.0,0,0.3333333333333333
42.0,No,Travel_Frequently,532.0,Research & Development,29.0,2,Life Sciences,1,Female,92,3,2,Research Scientist,3,Divorced,4556,12932,2,No,11,3,2,2,19,3,3,5,4,0,2,5.782608695652174,2278.0,273360,0.0,5.142292490118577,2.0,2.333333333333333,0,0.25
31.0,No,Travel_Frequently,798.0,Research & Development,7.0,2,Life Sciences,3,Female,48,2,3,Manufacturing Director,3,Married,8943,14034,1,No,24,4,1,2,10,2,3,10,9,8,9,16.625,2981.0,1073160,0.7272727272727273,7.720833333333333,2.333333333333333,3.0,1,0.9090909090909092
51.0,No,Travel_Rarely,802.0,Research & Development,2.0,3,Medical,4,Male,84,1,2,Manufacturing Director,2,Divorced,5482,16321,5,No,18,3,4,2,13,3,3,4,1,1,2,9.547619047619047,2741.0,263136,0.2,7.720833333333333,3.333333333333333,3.0,0,0.2857142857142857
34.0,No,Travel_Frequently,669.0,Research & Development,1.0,3,Medical,4,Male,97,2,2,Healthcare Representative,1,Single,5343,25755,1,No,20,4,3,1,14,3,3,13,9,4,9,6.896907216494846,2671.5,833508,0.2857142857142857,8.186363636363636,2.6666666666666665,2.6666666666666665,0,0.8666666666666667
33.0,No,Non-Travel,722.0,Sales,17.0,3,Life Sciences,4,Male,38,3,4,Manager,3,Single,17444,20489,1,No,11,3,4,1,10,2,3,10,8,6,0,19.0,4361.0,2093280,0.5454545454545454,14.108571428571429,3.6666666666666665,3.333333333333333,1,0.9090909090909092
36.0,No,Travel_Rarely,1224.0,Sales,7.0,4,Life Sciences,3,Female,55,3,2,Sales Executive,4,Married,5204,13586,1,Yes,11,3,4,1,10,2,3,10,8,0,9,22.25454545454545,2602.0,624480,0.0,7.493554327808471,3.6666666666666665,3.333333333333333,1,0.9090909090909092
40.0,No,Travel_Rarely,444.0,Sales,2.0,2,Marketing,2,Female,92,3,2,Sales Executive,2,Married,5677,4258,3,No,14,3,3,2,15,4,3,11,8,5,10,4.826086956521739,2838.5,749364,0.4166666666666667,7.493554327808471,2.333333333333333,2.333333333333333,0,0.6875
33.0,No,Travel_Rarely,536.0,Sales,10.0,5,Marketing,4,Male,82,4,3,Sales Executive,3,Divorced,8380,21708,1,Yes,14,3,4,3,10,3,3,9,8,0,8,6.536585365853658,2793.333333333333,905040,0.0,7.493554327808471,3.6666666666666665,3.333333333333333,0,0.8181818181818182
34.0,No,Travel_Rarely,1400.0,Sales,9.0,1,Life Sciences,2,Female,70,3,2,Sales Executive,3,Married,5714,5829,1,No,20,4,1,1,6,3,2,6,5,1,3,20.0,2857.0,411408,0.1428571428571428,7.493554327808471,2.0,2.333333333333333,1,0.8571428571428571
34.0,No,Travel_Rarely,1397.0,Research & Development,1.0,5,Life Sciences,2,Male,42,3,1,Research Scientist,4,Married,2691,7660,1,No,12,3,4,2,10,4,2,10,9,8,8,24.0,2691.0,322920,0.7272727272727273,5.142292490118577,3.333333333333333,2.6666666666666665,1,0.9090909090909092
30.0,No,Travel_Rarely,153.0,Research & Development,8.0,2,Life Sciences,2,Female,73,4,3,Research Director,1,Married,11416,17802,1,Yes,12,3,3,4,9,4,2,8,7,1,7,2.095890410958904,3805.3333333333335,1095936,0.1111111111111111,11.330985915492958,2.0,1.6666666666666667,0,0.8
33.0,No,Travel_Frequently,1392.0,Research & Development,7.0,4,Life Sciences,4,Female,56,3,1,Research Scientist,3,Married,2909,23159,1,Yes,11,3,3,1,8,3,3,8,7,3,0,24.0,2909.0,279264,0.3333333333333333,5.142292490118577,3.333333333333333,3.333333333333333,1,0.8888888888888888
45.0,No,Non-Travel,248.0,Research & Development,23.0,2,Life Sciences,4,Male,42,3,2,Laboratory Technician,1,Married,3633,14039,1,Yes,15,3,3,2,9,2,3,9,8,0,8,5.904761904761905,1816.5,392364,0.0,4.938356164383562,2.6666666666666665,2.6666666666666665,1,0.9
37.0,No,Non-Travel,142.0,Sales,9.0,4,Medical,1,Male,69,3,3,Sales Executive,2,Divorced,8834,24666,1,No,13,3,4,2,9,6,3,9,5,7,7,2.057971014492753,2944.6666666666665,954072,0.7,7.493554327808471,2.333333333333333,2.0,1,0.9
31.0,No,Travel_Rarely,691.0,Sales,7.0,3,Marketing,4,Male,73,3,2,Sales Executive,4,Divorced,7547,7143,4,No,12,3,4,4,13,3,3,7,7,1,7,9.465753424657532,3773.5,633948,0.125,7.493554327808471,4.0,3.6666666666666665,0,0.5
32.0,No,Travel_Frequently,1005.0,Research & Development,2.0,2,Life Sciences,4,Male,79,3,1,Laboratory Technician,4,Single,3068,11864,1,No,13,3,3,1,8,2,2,7,7,3,6,12.721518987341772,3068.0,257712,0.375,4.938356164383562,3.6666666666666665,3.333333333333333,0,0.7777777777777778
36.0,No,Travel_Rarely,640.0,Research & Development,1.0,3,Technical Degree,4,Male,84,3,1,Research Scientist,1,Single,2080,4732,2,No,11,3,2,1,5,2,2,3,2,1,2,7.619047619047619,2080.0,74880,0.25,5.142292490118577,2.333333333333333,2.333333333333333,0,0.5
36.0,No,Travel_Rarely,683.0,Research & Development,2.0,1,Medical,1,Male,36,2,1,Research Scientist,4,Single,3904,4050,1,No,12,3,4,1,5,2,3,4,3,1,1,18.97222222222222,3904.0,187392,0.2,5.142292490118577,3.0,2.6666666666666665,0,0.6666666666666666
33.0,No,Travel_Frequently,1141.0,Sales,1.0,3,Life Sciences,3,Female,42,4,2,Sales Executive,1,Married,5376,3193,2,No,19,3,1,3,10,3,3,5,3,1,3,24.0,2688.0,322560,0.1666666666666666,7.493554327808471,1.6666666666666667,2.333333333333333,0,0.4545454545454545
38.0,No,Travel_Rarely,168.0,Research & Development,1.0,3,Life Sciences,3,Female,81,3,3,Manufacturing Director,3,Single,7861,15397,4,Yes,14,3,4,1,10,4,4,1,0,0,0,2.074074074074074,2620.333333333333,94332,0.0,7.720833333333333,3.333333333333333,3.333333333333333,0,0.0909090909090909
41.0,No,Travel_Rarely,1411.0,Research & Development,19.0,2,Life Sciences,3,Male,36,3,2,Research Scientist,1,Divorced,3072,19877,2,No,16,3,1,3,17,2,2,1,0,0,0,24.0,1536.0,36864,0.0,5.142292490118577,1.6666666666666667,2.0,0,0.0555555555555555
38.0,No,Travel_Frequently,471.0,Research & Development,12.0,3,Life Sciences,1,Male,45,2,2,Healthcare Representative,1,Divorced,6288,4284,2,No,15,3,3,2,13,3,2,4,3,1,2,10.466666666666669,3144.0,301824,0.2,8.186363636363636,1.6666666666666667,1.3333333333333333,0,0.2857142857142857
27.0,No,Travel_Rarely,728.0,Sales,23.0,1,Medical,2,Female,36,2,2,Sales Representative,3,Married,3540,7018,1,No,21,4,4,2,9,5,3,9,8,5,8,20.22222222222222,1770.0,382320,0.5,2.8456375838926173,3.0,2.6666666666666665,1,0.9
53.0,No,Travel_Rarely,102.0,Research & Development,23.0,4,Life Sciences,4,Female,72,3,4,Research Director,4,Single,14275,20206,6,No,18,3,3,1,33,0,3,12,9,3,8,1.4166666666666667,3568.75,2055600,0.2307692307692307,11.330985915492958,3.6666666666666665,3.6666666666666665,0,0.3529411764705882
30.0,No,Travel_Rarely,1358.0,Sales,16.0,1,Life Sciences,4,Male,96,3,2,Sales Executive,3,Married,5301,2939,8,No,15,3,3,3,4,2,2,2,1,2,2,14.145833333333334,2650.5,127224,0.6666666666666666,7.493554327808471,3.333333333333333,3.0,0,0.4
30.0,No,Travel_Rarely,921.0,Research & Development,1.0,3,Life Sciences,4,Male,38,1,1,Laboratory Technician,3,Married,3833,24375,3,No,21,4,3,3,7,2,3,2,2,0,2,24.0,3833.0,91992,0.0,4.938356164383562,3.333333333333333,3.333333333333333,0,0.25
58.0,No,Travel_Rarely,1055.0,Research & Development,1.0,3,Medical,4,Female,76,3,5,Research Director,1,Married,19701,22456,3,Yes,21,4,3,2,32,3,3,9,8,1,5,13.88157894736842,3940.2,2127708,0.1,11.330985915492958,2.6666666666666665,2.6666666666666665,0,0.2727272727272727
34.0,No,Travel_Rarely,216.0,Sales,1.0,4,Marketing,2,Male,75,4,2,Sales Executive,4,Divorced,9725,12278,1,No,11,3,4,2,16,2,2,15,1,0,9,2.88,4862.5,1750500,0.0,7.493554327808471,3.333333333333333,2.6666666666666665,0,0.8823529411764706
36.0,No,Travel_Frequently,1096.0,Research & Development,6.0,3,Other,3,Male,61,4,1,Laboratory Technician,4,Married,2544,7102,1,No,18,3,1,2,8,3,3,7,7,7,7,17.9672131147541,2544.0,213696,0.875,4.938356164383562,2.6666666666666665,3.333333333333333,0,0.7777777777777778
51.0,No,Travel_Rarely,1178.0,Sales,14.0,2,Life Sciences,3,Female,87,3,2,Sales Executive,4,Married,4936,14862,4,No,11,3,3,2,18,2,2,7,7,0,7,13.540229885057473,2468.0,414624,0.0,7.493554327808471,3.333333333333333,3.0,0,0.3684210526315789
39.0,No,Travel_Rarely,117.0,Research & Development,10.0,1,Medical,3,Male,99,3,4,Manager,1,Married,17068,5355,1,Yes,14,3,4,1,21,3,3,21,9,11,10,1.181818181818182,4267.0,4301136,0.5,14.108571428571429,2.6666666666666665,2.333333333333333,1,0.9545454545454546
36.0,No,Non-Travel,635.0,Sales,10.0,4,Medical,2,Male,32,3,3,Sales Executive,4,Single,9980,15318,1,No,14,3,4,1,10,3,2,10,3,9,7,19.84375,3326.6666666666665,1197600,0.8181818181818182,7.493554327808471,3.333333333333333,2.6666666666666665,1,0.9090909090909092
32.0,No,Travel_Rarely,588.0,Sales,8.0,2,Technical Degree,3,Female,65,2,2,Sales Executive,2,Married,5228,24624,1,Yes,11,3,4,1,13,2,3,13,12,11,9,9.046153846153846,2614.0,815568,0.7857142857142857,7.493554327808471,3.0,2.6666666666666665,1,0.9285714285714286
56.0,No,Travel_Frequently,1240.0,Research & Development,9.0,3,Medical,1,Female,63,3,1,Research Scientist,3,Married,2942,12154,2,No,19,3,2,2,18,4,3,5,4,0,3,19.682539682539684,2942.0,176520,0.0,5.142292490118577,2.0,2.333333333333333,0,0.2631578947368421
57.0,No,Travel_Rarely,405.0,Research & Development,1.0,2,Life Sciences,2,Male,93,4,2,Research Scientist,3,Married,4900,2721,1,No,24,4,1,2,13,2,2,12,9,2,8,4.354838709677419,2450.0,705600,0.1538461538461538,5.142292490118577,2.0,2.333333333333333,0,0.8571428571428571
57.0,No,Travel_Rarely,210.0,Sales,29.0,3,Marketing,1,Male,56,2,4,Manager,4,Divorced,14118,22102,3,No,12,3,3,2,32,3,2,1,0,0,0,3.75,3529.5,169416,0.0,14.108571428571429,2.6666666666666665,2.333333333333333,0,0.0303030303030303
40.0,No,Travel_Rarely,804.0,Research & Development,2.0,1,Medical,4,Female,86,2,1,Research Scientist,4,Single,2342,22929,1,Yes,20,4,4,1,5,2,2,4,2,2,3,9.348837209302326,2342.0,112416,0.4,5.142292490118577,4.0,3.333333333333333,0,0.6666666666666666
53.0,No,Travel_Rarely,1395.0,Research & Development,24.0,4,Medical,2,Male,48,4,3,Healthcare Representative,4,Married,7005,3458,3,No,15,3,3,1,11,2,3,4,3,1,2,24.0,2335.0,336240,0.2,8.186363636363636,3.0,3.0,0,0.3333333333333333
38.0,No,Travel_Frequently,148.0,Research & Development,2.0,3,Medical,4,Female,42,2,1,Laboratory Technician,2,Single,2440,23826,1,No,22,4,2,1,4,3,3,4,3,3,3,3.523809523809524,2440.0,117120,0.6,4.938356164383562,2.6666666666666665,3.0,1,0.8
36.0,No,Travel_Rarely,1041.0,Human Resources,13.0,3,Human Resources,3,Male,36,3,1,Human Resources,2,Married,2143,25527,4,No,13,3,2,2,8,2,3,5,2,0,4,24.0,2143.0,128580,0.0,5.3023255813953485,2.333333333333333,2.6666666666666665,0,0.5555555555555556
29.0,No,Travel_Frequently,1413.0,Sales,1.0,1,Medical,2,Female,42,3,3,Sales Executive,4,Married,7918,6599,1,No,14,3,4,2,11,5,3,11,10,4,1,24.0,2639.333333333333,1045176,0.3333333333333333,7.493554327808471,3.333333333333333,3.0,1,0.9166666666666666
38.0,No,Travel_Rarely,201.0,Research & Development,10.0,3,Medical,2,Female,99,1,3,Research Director,3,Married,13206,3376,3,No,12,3,1,2,20,3,3,18,16,1,11,2.0303030303030303,4402.0,2852496,0.0526315789473684,11.330985915492958,2.0,2.6666666666666665,0,0.8571428571428571
47.0,No,Travel_Rarely,1180.0,Research & Development,25.0,3,Medical,1,Male,84,3,3,Healthcare Representative,3,Single,8633,13084,2,No,23,4,2,1,25,3,3,17,14,12,11,14.047619047619047,2877.6666666666665,1761132,0.6666666666666666,8.186363636363636,2.0,2.333333333333333,0,0.6538461538461539
36.0,No,Travel_Rarely,819.0,Research & Development,18.0,5,Life Sciences,2,Male,48,4,2,Research Scientist,1,Married,5208,26312,1,No,11,3,4,1,16,2,3,16,15,1,10,17.0625,2604.0,999936,0.0588235294117647,5.142292490118577,2.333333333333333,2.0,1,0.9411764705882352
36.0,No,Travel_Frequently,1195.0,Research & Development,11.0,3,Life Sciences,2,Male,95,2,2,Manufacturing Director,2,Single,6499,22656,1,No,13,3,3,1,6,3,3,6,5,0,3,12.578947368421051,3249.5,467928,0.0,7.720833333333333,2.333333333333333,2.333333333333333,1,0.8571428571428571
34.0,No,Travel_Rarely,121.0,Research & Development,2.0,4,Medical,3,Female,86,2,1,Research Scientist,1,Single,4381,7530,1,No,11,3,3,1,6,3,3,6,5,1,3,1.4069767441860466,4381.0,315432,0.1428571428571428,5.142292490118577,2.333333333333333,2.333333333333333,1,0.8571428571428571
39.0,No,Travel_Rarely,524.0,Research & Development,18.0,2,Life Sciences,1,Male,32,3,2,Manufacturing Director,3,Single,4534,13352,1,No,11,3,1,1,9,6,3,8,7,1,7,16.375,2267.0,435264,0.1111111111111111,7.720833333333333,1.6666666666666667,2.333333333333333,0,0.8
30.0,No,Non-Travel,829.0,Research & Development,1.0,1,Life Sciences,3,Male,88,2,3,Manufacturing Director,3,Single,8474,20925,1,No,22,4,3,1,12,2,3,11,8,5,8,9.420454545454543,2824.6666666666665,1118568,0.4166666666666667,7.720833333333333,3.0,3.0,0,0.8461538461538461
51.0,No,Travel_Frequently,541.0,Sales,2.0,3,Marketing,2,Male,52,3,3,Sales Executive,2,Married,10596,15395,2,No,11,3,2,1,14,5,3,4,2,3,2,10.403846153846152,3532.0,508608,0.6,7.493554327808471,2.0,2.333333333333333,0,0.2666666666666666
36.0,No,Travel_Rarely,735.0,Research & Development,6.0,1,Life Sciences,3,Male,66,3,1,Research Scientist,3,Married,3506,6020,1,Yes,14,3,4,1,4,3,3,3,2,2,2,11.136363636363637,3506.0,126216,0.5,5.142292490118577,3.333333333333333,3.0,0,0.6
60.0,No,Travel_Rarely,1179.0,Sales,16.0,4,Marketing,1,Male,84,3,2,Sales Executive,1,Single,5405,11924,8,No,14,3,4,1,10,1,3,2,2,2,2,14.035714285714286,2702.5,129720,0.6666666666666666,7.493554327808471,2.0,1.6666666666666667,0,0.1818181818181818
45.0,No,Travel_Rarely,950.0,Research & Development,28.0,3,Technical Degree,4,Male,97,3,1,Research Scientist,4,Married,2132,4585,4,No,20,4,4,2,8,3,3,5,4,0,3,9.793814432989691,2132.0,127920,0.0,5.142292490118577,4.0,3.6666666666666665,0,0.5555555555555556
56.0,No,Travel_Rarely,1400.0,Research & Development,7.0,3,Life Sciences,4,Male,49,1,3,Manufacturing Director,4,Single,7260,21698,4,No,11,3,1,1,37,3,2,6,4,0,2,24.0,2420.0,522720,0.0,7.720833333333333,3.0,3.333333333333333,0,0.1578947368421052
46.0,No,Travel_Rarely,706.0,Research & Development,2.0,2,Life Sciences,4,Male,82,3,3,Manufacturing Director,4,Divorced,8578,19989,3,No,14,3,3,2,12,4,2,9,8,4,7,8.609756097560975,2859.333333333333,926424,0.4,7.720833333333333,3.6666666666666665,3.333333333333333,0,0.6923076923076923
42.0,No,Travel_Rarely,855.0,Research & Development,12.0,3,Medical,2,Male,57,3,1,Laboratory Technician,2,Divorced,2766,8952,8,No,22,4,2,4,7,6,2,5,3,0,4,15.0,2766.0,165960,0.0,4.938356164383562,2.0,2.0,0,0.625
60.0,No,Travel_Rarely,802.0,Research & Development,1.0,4,Medical,3,Male,92,1,3,Healthcare Representative,4,Divorced,10883,20467,3,No,20,4,3,2,19,2,4,1,0,0,0,8.717391304347826,3627.6666666666665,130596,0.0,8.186363636363636,3.333333333333333,3.6666666666666665,0,0.05
36.0,No,Travel_Rarely,141.0,Sales,7.0,1,Other,3,Male,98,3,2,Sales Executive,1,Married,4194,14363,1,Yes,18,3,4,1,5,3,3,5,3,0,3,1.4387755102040816,2097.0,251640,0.0,7.493554327808471,2.6666666666666665,2.333333333333333,1,0.8333333333333334
36.0,No,Non-Travel,280.0,Human Resources,1.0,2,Life Sciences,3,Male,43,3,1,Human Resources,4,Divorced,2706,10494,1,No,15,3,2,2,3,2,3,3,2,2,2,6.511627906976744,2706.0,97416,0.5,5.3023255813953485,3.0,3.333333333333333,1,0.75
39.0,No,Travel_Rarely,867.0,Research & Development,9.0,2,Medical,1,Male,87,3,2,Manufacturing Director,1,Married,5151,12315,1,No,25,4,4,2,10,3,3,10,0,7,9,9.96551724137931,2575.5,618120,0.6363636363636364,7.720833333333333,2.0,1.6666666666666667,1,0.9090909090909092
48.0,No,Travel_Rarely,1224.0,Research & Development,10.0,3,Life Sciences,4,Male,91,2,5,Research Director,2,Married,19665,13583,4,No,12,3,4,1,29,3,3,22,10,12,9,13.45054945054945,3933.0,5191560,0.5217391304347826,11.330985915492958,3.333333333333333,3.0,0,0.7333333333333333
37.0,No,Travel_Rarely,228.0,Sales,6.0,4,Medical,3,Male,98,3,2,Sales Executive,4,Married,6502,22825,4,No,14,3,2,2,7,5,4,5,4,0,1,2.326530612244898,3251.0,390120,0.0,7.493554327808471,3.0,3.6666666666666665,0,0.625
41.0,No,Travel_Frequently,1200.0,Research & Development,22.0,3,Life Sciences,4,Female,75,3,2,Research Scientist,4,Divorced,5467,13953,3,Yes,14,3,1,3,12,4,2,6,2,3,3,16.0,2733.5,393624,0.4285714285714285,5.142292490118577,3.0,3.333333333333333,0,0.4615384615384615
21.0,No,Non-Travel,895.0,Sales,9.0,2,Medical,1,Male,39,3,1,Sales Representative,4,Single,2610,2851,1,No,24,4,3,1,3,3,2,3,2,2,2,22.94871794871795,2610.0,93960,0.5,2.8456375838926173,2.6666666666666665,2.333333333333333,1,0.75
32.0,No,Travel_Rarely,117.0,Sales,13.0,4,Life Sciences,2,Male,73,3,2,Sales Executive,4,Divorced,4403,9250,2,No,11,3,3,2,8,3,2,5,2,0,3,1.6027397260273972,2201.5,264180,0.0,7.493554327808471,3.0,2.6666666666666665,0,0.5555555555555556
59.0,No,Travel_Rarely,1324.0,Research & Development,7.0,3,Medical,3,Female,81,4,1,Laboratory Technician,1,Married,2670,9964,4,Yes,20,4,1,4,12,3,2,1,0,0,0,16.34567901234568,2670.0,32040,0.0,4.938356164383562,1.6666666666666667,2.0,0,0.0769230769230769
45.0,No,Travel_Frequently,1249.0,Research & Development,7.0,3,Life Sciences,1,Male,97,3,3,Laboratory Technician,1,Divorced,5210,20308,1,No,18,3,1,2,24,2,3,24,9,9,11,12.876288659793817,1736.6666666666667,1500480,0.36,4.938356164383562,1.0,1.6666666666666667,1,0.96
36.0,No,Travel_Frequently,469.0,Research & Development,7.0,3,Technical Degree,3,Male,46,3,1,Research Scientist,2,Married,3692,9256,1,No,12,3,3,1,12,2,2,11,10,0,7,10.195652173913045,3692.0,487344,0.0,5.142292490118577,2.6666666666666665,2.333333333333333,0,0.8461538461538461
41.0,No,Travel_Rarely,930.0,Sales,7.0,3,Life Sciences,3,Male,57,2,2,Sales Executive,2,Divorced,8938,12227,2,No,11,3,3,2,14,5,3,5,4,0,4,16.31578947368421,4469.0,536280,0.0,7.493554327808471,2.6666666666666665,2.6666666666666665,0,0.3333333333333333
41.0,No,Travel_Rarely,896.0,Sales,6.0,3,Life Sciences,4,Female,75,3,3,Manager,4,Single,13591,14674,3,Yes,18,3,3,1,16,3,3,1,0,0,0,11.946666666666667,4530.333333333333,163092,0.0,14.108571428571429,3.6666666666666665,3.6666666666666665,0,0.0588235294117647
42.0,No,Travel_Rarely,603.0,Research & Development,7.0,4,Medical,2,Female,78,4,2,Research Scientist,2,Married,2372,5628,6,Yes,16,3,4,1,18,2,3,1,0,0,0,7.730769230769231,1186.0,28464,0.0,5.142292490118577,2.6666666666666665,2.333333333333333,0,0.0526315789473684
42.0,No,Travel_Rarely,691.0,Sales,8.0,4,Marketing,3,Male,48,3,2,Sales Executive,2,Married,6825,21173,1,No,11,3,4,2,10,2,3,9,7,4,2,14.395833333333334,3412.5,737100,0.4,7.493554327808471,3.0,2.6666666666666665,0,0.8181818181818182
24.0,No,Non-Travel,830.0,Sales,13.0,2,Life Sciences,4,Female,78,3,1,Sales Representative,2,Married,2033,7103,1,No,13,3,3,2,1,2,3,1,0,0,0,10.64102564102564,2033.0,24396,0.0,2.8456375838926173,3.0,3.0,1,0.5
43.0,No,Travel_Frequently,422.0,Research & Development,1.0,3,Life Sciences,4,Female,33,3,2,Healthcare Representative,4,Married,5562,21782,4,No,13,3,2,2,12,2,2,5,2,2,2,12.787878787878787,2781.0,333720,0.3333333333333333,8.186363636363636,3.333333333333333,3.333333333333333,0,0.3846153846153846
36.0,No,Travel_Rarely,583.0,Sales,4.0,1,Marketing,3,Male,87,2,2,Sales Executive,1,Married,4256,18154,1,No,12,3,1,1,5,1,4,5,2,0,3,6.7011494252873565,2128.0,255360,0.0,7.493554327808471,1.6666666666666667,2.6666666666666665,1,0.8333333333333334
38.0,No,Travel_Frequently,1391.0,Research & Development,10.0,1,Medical,3,Male,66,3,1,Research Scientist,3,Married,2684,12127,1,No,17,3,2,2,3,0,2,2,1,0,2,21.07575757575757,2684.0,64416,0.0,5.142292490118577,2.6666666666666665,2.6666666666666665,0,0.5
33.0,No,Travel_Rarely,516.0,Research & Development,8.0,5,Life Sciences,4,Male,69,3,2,Healthcare Representative,3,Single,6388,22049,2,Yes,17,3,1,1,14,6,3,0,0,0,0,7.478260869565218,3194.0,0,0.0,8.186363636363636,2.6666666666666665,3.333333333333333,0,0.0
53.0,No,Travel_Rarely,661.0,Sales,7.0,2,Marketing,1,Female,78,2,3,Sales Executive,4,Married,10934,20715,7,Yes,18,3,4,2,35,3,3,5,2,0,4,8.474358974358974,3644.6666666666665,656040,0.0,7.493554327808471,3.0,2.6666666666666665,0,0.1388888888888889
43.0,No,Travel_Frequently,1082.0,Research & Development,27.0,3,Life Sciences,3,Female,83,3,3,Manufacturing Director,1,Married,10820,11535,8,No,11,3,3,2,18,1,3,8,7,0,1,13.036144578313252,3606.6666666666665,1038720,0.0,7.720833333333333,2.333333333333333,2.333333333333333,0,0.4210526315789473
42.0,No,Travel_Rarely,269.0,Research & Development,2.0,3,Medical,4,Female,56,2,1,Laboratory Technician,1,Divorced,2593,8007,1,Yes,11,3,3,2,10,4,3,9,6,7,8,4.803571428571429,2593.0,280044,0.7,4.938356164383562,2.6666666666666665,2.6666666666666665,0,0.8181818181818182
53.0,No,Travel_Rarely,1282.0,Research & Development,7.0,3,Other,3,Female,58,3,5,Manager,3,Divorced,19094,10735,4,No,11,3,4,2,26,3,2,14,13,4,8,22.103448275862068,3818.8,3207792,0.2666666666666666,14.108571428571429,3.333333333333333,2.6666666666666665,0,0.5185185185185185
